0,1
pre_gen_epoch:0   ,3.3617
pre_gen_epoch:10  ,2.4445
pre_gen_epoch:20  ,2.3168
pre_gen_epoch:30  ,2.2754
pre_gen_epoch:40  ,2.2349
pre_gen_epoch:50  ,2.2202
pre_gen_epoch:60  ,2.2109
pre_gen_epoch:70  ,2.1954
pre_gen_epoch:80  ,2.1919
pre_gen_epoch:90  ,2.1854
pre_gen_epoch:100 ,2.1801
pre_gen_epoch:110 ,2.1777
pre_gen_epoch:120 ,2.1688
pre_gen_epoch:130 ,2.1669
pre_gen_epoch:140 ,2.1625
adv_step: 0       ,2.161
adv_step: 20      ,2.162
adv_step: 40      ,2.1633
adv_step: 60      ,2.165
adv_step: 80      ,2.1669
adv_step: 100     ,2.169
adv_step: 120     ,2.1713
adv_step: 140     ,2.1736
adv_step: 160     ,2.1762
adv_step: 180     ,2.1789
adv_step: 200     ,2.1813
adv_step: 220     ,2.184
adv_step: 240     ,2.1872
adv_step: 260     ,2.19
adv_step: 280     ,2.1928
adv_step: 300     ,2.1948
adv_step: 320     ,2.1972
adv_step: 340     ,2.1986
adv_step: 360     ,2.2005
adv_step: 380     ,2.2031
adv_step: 400     ,2.205
adv_step: 420     ,2.207
adv_step: 440     ,2.209
adv_step: 460     ,2.2108
adv_step: 480     ,2.2128
adv_step: 500     ,2.2146
adv_step: 520     ,2.2171
adv_step: 540     ,2.2197
adv_step: 560     ,2.2224
adv_step: 580     ,2.2244
adv_step: 600     ,2.2267
adv_step: 620     ,2.23
adv_step: 640     ,2.2331
adv_step: 660     ,2.2366
adv_step: 680     ,2.2404
adv_step: 700     ,2.2453
adv_step: 720     ,2.2499
adv_step: 740     ,2.2545
adv_step: 760     ,2.2598
adv_step: 780     ,2.2659
adv_step: 800     ,2.2731
adv_step: 820     ,2.2808
adv_step: 840     ,2.2888
adv_step: 860     ,2.298
adv_step: 880     ,2.3077
adv_step: 900     ,2.318
adv_step: 920     ,2.33
adv_step: 940     ,2.3427
adv_step: 960     ,2.3563
adv_step: 980     ,2.3726
adv_step: 1000    ,2.3915
adv_step: 1020    ,2.4092
adv_step: 1040    ,2.4288
adv_step: 1060    ,2.4519
adv_step: 1080    ,2.4758
adv_step: 1100    ,2.5028
adv_step: 1120    ,2.5333
adv_step: 1140    ,2.5658
adv_step: 1160    ,2.5977
adv_step: 1180    ,2.6265
adv_step: 1200    ,2.6524
adv_step: 1220    ,2.6755
adv_step: 1240    ,2.6974
adv_step: 1260    ,2.7157
adv_step: 1280    ,2.732
adv_step: 1300    ,2.7473
adv_step: 1320    ,2.7618
adv_step: 1340    ,2.7758
adv_step: 1360    ,2.7886
adv_step: 1380    ,2.8006
adv_step: 1400    ,2.8121
adv_step: 1420    ,2.8228
adv_step: 1440    ,2.8332
adv_step: 1460    ,2.843
