epoch,Bleu4,bleus4_999999_na (3),bleus4_999999_na (4),bleus4_999999_na (5),bleus4_999999_na (6),bleus4_999999_na (8)
580.0,0.3620757986432514,0.34159616654448405,0.3632452175502708,0.3611144355102993,0.35598389167289946,0.3539353323273228
600.0,0.35630038730091623,0.34246187457261995,0.364402724927108,0.35827176768789604,0.35771718030303834,0.353661965484012
620.0,0.3609350043249621,0.3414672859273261,0.36642198756684935,0.3633843914783832,0.3600331846566868,0.3590005234970561
640.0,0.36462817560292377,0.3441781474284633,0.36805397879690177,0.3639393897507429,0.35707672441897503,0.3584719872010529
660.0,0.3635013288815343,0.34757177499320685,0.36747065351492775,0.3660476517807513,0.3599025758918865,0.36482642108324304
680.0,0.3629310911706869,0.3454051487761295,0.3695968656968211,0.3641975493186397,0.36525029636304057,0.36694589482070544
700.0,0.36642014630629227,0.3494134990310409,0.3690976265349237,0.3652624278540305,0.3674218720644559,0.3667503672147723
720.0,0.3681073047005903,0.3558727033023133,0.37628104343804347,0.3664895590900489,0.3678943024221608,0.36554918766586186
740.0,0.37450421218191504,0.35163971138933714,0.3777663833937437,0.3675507862565818,0.37042222923214735,0.3718759567801493
760.0,0.37267586333464253,0.3504780649635309,0.37529118002326256,0.3702959002247947,0.3709685941339203,0.37151087928083293
780.0,0.37529795609008143,0.3504584142192759,0.37876516242448016,0.37016858066989206,0.3739148031019888,0.3728660297607344
800.0,0.37819281936526106,0.35023105022219725,0.3778560109384659,0.3723972235354777,0.3728551973567337,0.3740050494998179
820.0,0.3799656963037705,0.3531645027593687,0.3816611662005854,0.3715272924438933,0.37605834867396004,0.3760893563125956
840.0,0.3781076431396337,0.3521982320512632,0.3777554685242101,0.3732427000817135,0.37461235649903096,0.3767713552892159
860.0,0.38595704983668394,0.356237304016718,0.3836850400011117,0.3706904670595119,0.3777968543679808,0.3771497700392531
880.0,0.3865558893231694,0.35449764372508563,0.3846282161048557,0.3758169558495753,0.3793430455353137,0.38382971080973705
900.0,0.3839837002165238,0.35114709097779856,0.38325023562755217,0.3710378968576644,0.3777867685979533,0.38263920341358615
920.0,0.3877205097737351,0.35362214195167946,0.3832298829116869,0.3757652345458989,0.3823739582510941,0.3867880549906888
940.0,0.3871304777702195,0.3556019521434796,0.3871725402757118,0.3762935953741087,0.383243286760992,0.3884615115190489
960.0,0.3868335819498353,0.3572809479303686,0.3876086200082082,0.3789099286841772,0.3828309798291082,0.3907616234174071
980.0,0.3904950616917496,0.359804576088026,0.3942133634875303,0.3763068224081153,0.3865334585084619,0.3906530631048413
1000.0,0.39572493709792733,0.35805293651886205,0.39226872990922623,0.37639182605823307,0.380686005268252,0.39985984836334976
1020.0,0.3958954344755647,0.3580358321015954,0.3929774718188053,0.3797312724866124,0.3922961304243326,0.3973721681699142
1040.0,0.3986346900011956,0.3583121663813116,0.3941427151813362,0.3846690377896605,0.3853846630907173,0.4032821262349932
1060.0,0.3980043160265284,0.3615286362756362,0.3974003646696895,0.3836833784539345,0.3893875889145681,0.4092156002357054
1080.0,0.4004193562715238,0.3611838663550709,0.4022380768801379,0.3864226919235025,0.3897098717759305,0.41547544106474815
1100.0,0.3995695642748437,0.35898839345426803,0.4028704647420672,0.3863289434932251,0.3959613880078021,0.4176320437381985
1120.0,0.400788445942645,0.36117835011722105,0.40993777970497,0.3873759947916383,0.3949757550743922,0.4238018554963797
1140.0,0.4065849534721665,0.3653120333309648,0.40733554900997776,0.3895296497998069,0.3984347207454309,0.42753255570282495
1160.0,0.41335660332332136,0.36347862997934377,0.4059867819675144,0.3932590780355151,0.4018198434884123,0.4328741720821995
1180.0,0.4117453880285349,0.3637113849327941,0.4093480383101287,0.39371290307033,0.4004804023459679,0.4439529314078824
1200.0,0.41255567238469776,0.3604102864352611,0.4170128072625744,0.3974399479109984,0.3974457169037402,0.4385237368574276
1220.0,0.4196413770818759,0.3628579643215503,0.4153481814753124,0.4035537071279086,0.3989946366106639,0.44440357371055694
1240.0,0.42364622394520496,0.3671391571250257,0.417382000859084,0.3995918616704178,0.4020537603738781,0.4513146127265346
1260.0,0.42344296074455373,0.3641412426169495,0.41977339232007066,0.40882700362835417,0.40553603697238017,0.4567601431079006
1280.0,0.4300115650329127,0.36183215036809,0.42684562606780985,0.4129231516666613,0.4078178081841642,0.4653314729384013
1300.0,0.4328729182691839,0.3656203733766217,0.4299738994984506,0.4169190568986108,0.4051211591477213,0.46473450962735
1320.0,0.436726647292908,0.3594788243255414,0.4316799568299276,0.4200722822363427,0.4162602194522162,0.4699742535683578
1340.0,0.437944923158306,0.3632136568151776,0.43896865641211774,0.4269654041307094,0.4137867735273083,0.4777463879249601
1360.0,0.4433049025647235,0.3633144045353328,0.4415593550258433,0.4302107847129321,0.41409037011708055,0.4810432710078344
1380.0,0.4466262795979485,0.3616449689520852,0.443719146252886,0.43017935766673693,0.417079280525288,0.4875620540575837
1400.0,0.452539305188795,0.3672100384297694,0.4479423751206063,0.44140059009441773,0.419953997363788,0.4891874838888088
1420.0,0.4564379552842994,0.367899731879996,0.4525732814005535,0.4484564505879395,0.4253373281223988,0.491256107553643
1440.0,0.464779914187743,0.3666937505472501,0.4578293658512778,0.4536709151657082,0.4245320251400996,0.4968554040933858
1460.0,0.4666514989760697,0.3704213750530853,0.4562588057270202,0.4592856727170588,0.4247519422293191,0.4981041430654832
1480.0,0.4742938793487246,0.3687903363552912,0.4659593674870753,0.4648897455541695,0.4379717564078666,0.5051027440791204
1500.0,0.4831491914346856,0.3712051945522292,0.4622318124156493,0.4711281713278718,0.4393026005302903,0.5044586487710141
1520.0,0.4818837892849727,0.3689951449763574,0.4676924871189286,0.4776856743951451,0.439163402360253,0.5182154701265891
1540.0,0.4933761515829445,0.3772140716245237,0.4754395597734072,0.4857011453560592,0.4402401385314911,0.5190829075101179
1560.0,0.5003606099832122,0.37090926738147795,0.4745785765949282,0.4819644904405501,0.4490659255991757,0.5184595016602226
1580.0,0.5039044962762796,0.3742400854669073,0.483438179331863,0.4936589180076146,0.445316101417805,0.5238409641157958
1600.0,0.5169247158693957,0.3796215670594947,0.4856717834928166,0.4932681937287798,0.4620817455294032,0.525630722135521
1620.0,0.5219299200562157,0.3793155944580697,0.4917914253374013,0.5031648370951936,0.4584675154104045,0.5308230680480348
1640.0,0.5306541915829497,0.382899997396325,0.4941033587086135,0.508903732371818,0.4636510105078718,0.5319552390101128
1660.0,0.5327892842003363,0.3867078011839417,0.4996246193126502,0.5146427966130448,0.4663589212323257,0.5317884725474685
1680.0,0.5444825699209986,0.3875857671040282,0.5067257493449228,0.5200463661154462,0.4737316988189145,0.5339781356156477
1700.0,0.5513332518178997,0.3905353434124664,0.514168846523463,0.5237264584267571,0.4766762596271714,0.5370486133080831
1720.0,0.5637356797973974,0.391768398716214,0.5192631902591698,0.5298164075497211,0.4815806198606508,0.5419394063025158
1740.0,0.5704712244457827,0.3960304835240856,0.524286043527164,0.5347156661201532,0.4855483494474802,0.5519043104511444
1760.0,0.5861984545059121,0.4009766405523333,0.5265194560013852,0.5374622540647798,0.4897920494394052,0.5476569989380391
1780.0,0.5956126240862459,0.4046139062747352,0.5329241413969759,0.5476157941361607,0.4965533565091551,0.557995396995374
1800.0,0.6061159402616807,0.4112256134963177,0.5373942262126824,0.5523106408357323,0.5012036641310931,0.5627027789145623
1820.0,0.6200017467140047,0.4055826951915851,0.5454399424440515,0.5564577891528294,0.5070761085262028,0.5649374454601657
1840.0,0.6222298151771586,0.4146376737228984,0.5483047191090685,0.5578217479965066,0.5121733353705621,0.5737763914132977
1860.0,0.6335685559899857,0.4208720920355197,0.553482490160456,0.5642788460215893,0.5202404272618544,0.5811556958217506
1880.0,0.6447762199161099,0.4239103141251924,0.5577247296158457,0.5705540499360071,0.5253379024900869,0.5901274689893921
1900.0,0.6529342325376987,0.4216858547938193,0.5644662130010757,0.5716367752464602,0.5308158072374466,0.5973412788680798
1920.0,0.6611124959097021,0.4265024177785599,0.5646559299800525,0.5732671749069755,0.5322521368171104,0.602102309680842
1940.0,0.6776322574936665,0.4324632055843656,0.5675689017036298,0.5765130371792321,0.5389155170290706,0.6103023856412795
1960.0,0.6899522363561287,0.43630281149043737,0.5752758086599281,0.5819491932129764,0.5430185171989209,0.6193954033057529
1980.0,0.6994029240348152,0.4406107467826663,0.5770898072920075,0.588402450285012,0.5479853420576857,0.6189110116214652
